label,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20
-89.24349741612778,2.175170261474173,-0.2857856164250231,-0.603395572967113,-0.6274526526443871,-0.6864735866191857,0.38106657420433293,0.30620525507507823,-0.6374465876158737,-1.3320874327622314,0.06004054260018982,1.2907249551308448,1.0474826188745192,-1.055466985275032,0.8532043279799265,0.038665186280297685,-0.7529590722656918,0.5779197198176091,-0.6573997281079976,1.3673080758042662,0.5701988854384691
230.0501250429415,1.481940836300195,-1.3278698237425184,-0.5435826793603108,-0.30357819053812024,1.5529636893329715,0.5497376989786819,-0.7630941469927431,-0.45579635386970635,2.0533881361055655,-0.4053266802504707,-1.761306251799958,-0.9342837487530414,-1.0509985994304982,0.44402597802005994,-0.037958693620730344,1.0616237239305706,-1.5698697751886044,2.410695733421669,1.1135937934449414,2.3294785518480072
-286.84441057942206,-1.1543942669173155,-0.17864851761204892,-1.6366457462293913,0.23935306994280497,-0.6849935243677814,0.5872010179136877,-0.20956391333512245,-0.4289560329090452,-0.7579975258913991,0.6734359750271349,0.37464502192023846,-1.7021886377645465,-0.014514441710462244,-0.7115565989359387,-0.5585230647312692,-1.2045261749839047,0.23498944338187622,0.39838429757852867,-0.2365552791649685,0.6420026146495605
364.5528620123436,0.19766480167280293,1.45570720945073,1.562204930975252,2.168206714565451,0.05333470743236828,0.7904920866237293,-0.21202328920090738,-1.1424826522552471,-1.1249056545553904,1.4782542261786547,0.7121600228478623,-2.8449363959381277,0.48399368556739325,-0.6942937409074678,1.3496051436773817,-1.3034139690163293,0.16198704445043496,0.7540840639147178,1.2482575009505588,-1.4660451602699929
515.4600063236103,0.5966760402422671,0.9698604855530396,1.2941576164129511,-0.40472792837398397,2.145297447360216,0.9974806034847146,-0.5416697611468102,-0.952850295355392,-0.592084460907533,0.27419580074102073,-1.347072174972105,0.2434223922420688,0.2903364462976712,0.798330892486638,0.8764280350500676,-0.36680717005617625,-0.11953363915588605,0.8923202883705689,-0.8069124957040539,0.7360801233346569
-215.2467406682571,-0.37211171356631145,-1.203955236750998,-0.7428267685453281,0.46956704969966884,0.03674167961558228,0.9202120001222934,0.14830877576702833,-0.9578745352118829,-0.5726542963310346,0.02891715790479499,-0.5333099078128252,0.3785332098438875,-0.2399227565782459,-0.8744121510326275,0.7489656716717259,0.03478538328361313,-0.5319286101274933,-0.6093477025329663,0.12917290486394659,0.6944032026692175
-388.32022286476007,-1.001009271509414,0.8378901196627314,0.6150601589497189,-0.1996783276103346,-1.0957959876411243,0.15547927413538512,1.4763071452053513,1.7128428481893598,-1.334965543447,-1.085881813625645,0.03751114421613227,-1.066506780677952,-2.4742690419439772,-0.7439730715980675,-0.31517615319057307,-0.32093300941064073,1.0810332478053164,-0.3488449117768065,0.10043262390138628,0.8989385837588703
-210.96333717260185,-0.59032707438812,0.6708543120603313,-0.7535540459370691,1.619817148245098,-0.7121458567700567,0.4987670603094687,0.30888941098345457,0.8852366634299157,0.9468799727904479,1.5297131307400207,-0.5541626334844519,1.623902656162851,-0.45785259971461884,-2.0823622824767782,0.4652354176758922,-0.7815307275044766,0.8094908144565416,-0.26340016824395956,1.2435123206239438,-0.4932134003756224
-22.95380017802418,0.6692429554266007,0.06006326351545936,-0.5589338947563861,0.19938277208544217,0.9347579238330991,0.6810657599430122,1.483169570026485,-1.1462496667027282,-0.5870612423964512,0.25095382113815207,0.5332416884560572,2.2780832080421742,0.560352807925863,-1.5468943771893504,1.4510382295682183,-1.3121254344296323,0.03476407911044715,-2.068725705028863,-0.0458485490206843,-0.5840318294505025
335.26272679015494,0.1594433609404155,0.8848135404462288,-0.26305214678842853,-2.8020608217423537,2.5351463425051857,1.2206260646383527,-0.6559232441973185,-0.7256983576807711,-1.6015043335153727,-0.6256868884479614,0.39029636925344363,-0.451915017020334,0.6604572989236619,0.8080154852263967,1.3856199540580227,1.7603856574568586,-0.7268434711574443,0.28755679865508976,-0.422770720351851,0.5853644203689877
20.892737927856373,-1.2341032858286411,-0.28424787212363645,1.1422939183784944,-1.5830317498267568,-0.5862285309079399,-0.15765567135721345,0.0001335007652150889,0.5897863969391086,-0.02571417738752883,1.0733683924005288,-0.5865496497671888,-0.6445501875792201,0.48231352176354286,-1.1299352987472462,-0.21852956632354706,-0.41076606496956863,-1.3321200955215478,0.2413210228975911,0.8035396067999219,-0.3516229743754271
80.53846859480416,1.1384199708004328,2.2693149931720544,0.9004427010086764,0.03300654150559308,-1.1098065672316877,1.0654593652898938,-0.3920165351878647,1.131882364290973,-0.8993214623546567,1.2674368815096804,0.15652036017346246,0.46016087506629844,-1.9233422095458097,0.3155151095027234,-0.25824278451335164,1.2554575788103144,-0.6873150624098032,0.9060328195442612,-0.31818439245605507,-1.4763472178157078
-381.74862271087216,-1.2761835371393875,-0.7831173366626292,1.1653900303045748,-0.08744835645362181,-2.3499995718761166,-0.7432224057191239,0.9406422994444669,0.4777581885408744,-0.1598121702726794,-0.3679611110547108,-1.3953315118493284,-0.4686614069203473,-0.5287251505104681,-1.148436210502112,-0.07314180696250226,0.19898810551860632,1.8886828035236065,-1.0942227108958986,0.3084188715120012,-0.5034118751668804
-24.964291650770775,0.9328758766261126,-1.3075441930672511,0.9935688297481184,0.6318596263495646,-0.5761480539521028,0.12852113303299686,-0.7834747278293125,-0.07078518670858039,-0.2805815559185237,-0.9488380236461065,0.4126679839027126,0.6727114533988252,0.17719012448946725,-0.9474500979830962,0.2081009455298348,0.9954065770649076,-1.8740241179089712,-1.0360479128368862,-1.1889398736698533,1.7690679148486195
166.1121839385432,-0.18343648536164706,-0.14041693171638187,0.31547767868543336,0.2619911419692149,-0.8973875119075335,0.8555229660834817,-0.47973742044986706,-0.8145854194940422,-0.40699360653650574,0.753450808217246,-0.29186924566750194,0.8728194906972271,0.682120628387505,0.7948541959411922,0.07281049173970058,-0.1578162435049351,0.5747264983938928,1.82474792295787,-1.0443600384813496,-1.103470030824422
-146.42089057180365,-0.6775450760099556,-0.9862351414385024,0.3541151643376017,0.6380174600151106,-0.384861778432511,2.5822092845553066,-0.40497514591229106,-2.1471051035156314,0.40320035628442785,-0.11888311609140753,-0.049340671914568444,-0.3781386593133694,-0.3612330772885568,1.809846785979041,0.6732974198282851,-0.11921977164827097,-1.5536226640110657,-0.7471549597406553,-0.30869611064176217,-1.6235023887367717
154.83455887291794,-0.30126903771895597,-0.6665860919387524,-0.09967626212185864,0.1276798505330046,0.680777109498053,0.9995064709242826,0.21220545529594928,0.07024264993387226,-0.41397006404861697,1.959340117236925,-0.30311751610330523,1.0373716788378415,1.6091302977701143,-0.14470025885392726,0.5412299657981656,-1.1761144645339014,0.29518210211173224,-0.6736714144525673,-1.2249490281129554,-0.9200083910202358
94.2482472892064,-0.9155751061583501,1.4473698784350333,0.6518454534162933,-0.5777036993222383,0.4546406407868454,-1.944454744205599,-0.49334645184003734,-0.893656085953092,-0.7422110011619364,-0.29635431376558324,1.2787244055508245,0.5124058719144976,0.7026423539930371,0.2569373510022118,0.9879485821547992,-0.240883502954298,-0.2661547082865869,-0.8182443246571393,0.7623019623423886,0.698802592091203
-85.31401607627612,0.48182878186913414,-1.544831676877726,-0.8011423400375529,-0.9924381642514833,1.6188115247988406,-0.5210512436690821,-1.0048725332807682,-0.2349602482497866,-0.7016801925057086,0.2817243623862237,2.384222210838809,-1.0363051762790452,-1.8856298505070705,-0.1714237224332768,-0.38657010136865766,-0.4193107604912525,0.25286165882696704,0.6358965116203052,0.9434488095289392,0.5452465162690414
-153.58098487815434,1.2896901132881997,0.11310214823824118,-1.125367624151599,0.9527677492981499,-1.291156095428866,-0.2785731754322548,-0.7445338188507656,0.0722560496925258,-1.113135425388269,1.1383749071981029,-0.008779106177610753,-0.24879755128459013,-0.11106962299724134,0.7036329095392124,0.14863055458711866,0.88393507119851,1.1022159046058226,-0.9247919426662604,-1.4787024508545028,-0.5637510575668667
14.956207886735939,1.0880184941160924,1.43809387986027,-1.7454549602651808,-0.9599015621531313,-0.9238292169555066,-0.4378859565715576,0.2133181833894628,-0.2374594683680227,0.3805158126447041,0.2743949404370594,0.7462407428382093,-0.052576703060978745,-0.36675074848773337,0.6858031603978573,-0.3713004859834067,-1.3587682137996613,-1.3953840226850147,1.939616657899236,0.8193745960748993,0.02223113628412343
30.312390679384336,-1.0668223598374693,1.167135733328427,-0.5641211875118886,-0.7554176072457486,0.7575897388606628,-1.1882130158519912,-0.2729039977878578,-0.29292326838294824,-0.8745095071751803,-0.40907509110778245,-0.8062922092585882,-0.5576476611730513,0.5660159339711823,1.4350102181469477,1.321581178424873,0.04536667680507313,-0.8686255243437769,-0.2461073327824936,-1.608815574663421,-1.458503383712022
23.240592992459895,0.36582281031807873,0.6784732078379819,0.14000343442527186,-0.2607202524089961,-1.3782631385685902,-1.1678790192265636,-0.5042203145697418,-0.26024622601360237,-0.0066853607765969495,1.0255273625095842,-0.3167372146876402,0.08932190682848731,-0.2662298351388526,-0.13885798554343193,-0.5151769631905603,-0.8645249596666592,-1.1275424438453059,1.1132168366740907,0.6266672784061206,0.9629325625614676
-439.45438611139673,-0.4341523796951766,1.011253940238355,-1.081534449033971,0.5376419876116085,-0.2972913803717305,-0.9904679553616541,1.2545227352082027,-1.4948329755325391,0.15991850736450067,0.42432357631378115,0.09523241789821836,0.23327671592368807,-1.862440965884692,0.7399988493611345,-1.8659146149192272,-0.20827725915845882,0.1635963998064789,-1.8340158404420468,-0.7076082682024272,-1.1210481199124895
146.90632929678503,0.49110343248556604,-0.2660775362416838,0.8187686187183542,0.667719218613315,1.1463228130533918,0.37415525034655395,-0.39262093057524705,-0.16249205266538216,1.0648352940232155,-0.31642192722590134,0.1337793540724594,-0.12016376871796419,-0.1383797062765114,-1.4974779725988094,-1.621684263826927,3.224615369347995,0.07265732485501322,0.009313269827082893,-0.2647966921459406,-0.1909297229262262
258.79665835838614,1.2746142584729572,1.130489524108007,0.5302936649252508,-0.6370626245872392,0.4088553064832179,-1.0078206999766957,-1.32768627176295,-0.1765395549222409,0.4686969166445828,1.1193856985777768,0.3258045398954732,-0.12907519956982338,1.323245381819392,0.25877915733635476,-0.6099385465862021,0.399364273964591,-0.5767540080036946,-1.614267908583013,1.5115390334890793,1.0278447609266383
-5.968451882447255,0.608958744166937,0.4567380604420831,-0.23224368775982887,-0.6199444785583947,1.1199669318541852,-0.5826711676677465,0.07817867889664798,-2.8452684286615217,0.8402793848177612,2.2315631333183776,-1.86641373618687,-1.2133573488367813,-0.42605002919665047,-1.047147494777039,-0.16076329989162935,1.3459097756088607,0.053290005540738414,-1.8821822690326007,-0.12206170309931656,1.175465133211478
-95.30847622284689,0.505921553421427,-0.4636004227878878,-0.7681207101270695,-1.12614779661242,1.4340791440438965,-3.1947655354559394,-0.008384128332533592,-0.3326717308209931,-1.3329051199301247,-0.791841531096081,-0.8917155385789245,-0.564030447246679,-1.6289387068024666,-0.34600382861514883,1.0347831351646934,-0.9113551276722364,-0.5288321648503552,0.004438937902573731,-1.3779057541103001,-0.35389115697810464
-184.15189533847422,-0.8950847432991826,-0.22022703520341735,-0.713082723985682,-0.03547632340146344,-1.4224074938503586,1.1809260039392997,-0.198658375763577,2.7418698304854705,-0.1815787400311063,-1.6662845673029971,-1.3742120330715866,1.6162732853015278,0.0983139581820062,0.5334383583347783,1.985382762844557,-0.8007494944937531,-1.0684677398211049,1.1911824521859136,0.06966151224570673,-0.6449877409143439
-12.28098842694314,-0.8767464813991236,0.06253377505885081,-0.060641382681434625,-0.6744789325951581,0.05986888372455622,-0.3303307129942818,1.4662253312106812,0.9932676502358803,0.005731422735217837,-0.6217554943082616,0.33879608936707806,-1.1067981539630836,0.26212398352860866,-0.20078526085056028,-2.5690306632817803,0.527720808915212,0.8930045203851457,1.0043629407473225,-0.6498906317702553,-0.27254905491165465
86.73712832077618,-1.7624015750614672,0.6891868261294596,-0.15712902791799335,-0.8181361109944324,-0.37304609246598225,1.8452858097226217,1.2090319005984012,1.5489947584726331,-2.1789315506171745,-0.29769561025590097,-0.33946589699526736,-0.8834846573621102,1.440751779621374,-0.4115733289484744,0.5994411157544907,1.7257457761872155,1.3977021325018795,1.5983855264037463,-0.42845898070218397,-0.8979989169956237
-7.286769619143392,0.711553192105497,0.44996396127948446,-0.20530582014076132,0.7102408698028058,-0.21368695472889893,-0.5847458319377756,-1.2538534867925455,-0.7298291057196624,-0.07703961920810362,1.12074820931084,-0.847622333296272,1.18693383959196,-0.7538317722480172,-0.6927782326582338,-2.0163107951867247,0.5165996735223809,-0.7436813576702632,0.4536393185432916,0.7688665893625186,-1.4079887823617667
